0,-1.399475,-0.492253,-0.933074,0.646943,-0.334340,-0.284661,-0.280468,-0.269438,-0.260415,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.127253,-0.492253,-0.887565,2.455971,2.988111,-0.284661,0.041572,-0.217245,-0.260415,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2,1.503511,-0.492253,1.585718,-0.953351,-0.334340,-0.284661,-0.280468,-0.269438,-0.260415,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3,0.507721,0.443028,1.247372,1.273145,-0.334340,-0.284661,-0.280468,-0.269438,-0.260415,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4,1.000949,-0.492253,1.799409,-1.301241,-0.334340,-0.284661,-0.280468,-0.269438,-0.260415,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5,1.165233,0.443028,-0.602643,0.716521,-0.334340,-0.284661,-0.280468,-0.269438,-0.260415,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6,0.374053,-0.492253,-0.495797,-0.675039,-0.334340,-0.284661,-0.280468,-0.269438,-0.260415,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7,-0.954787,-0.492253,-0.541306,-0.675039,-0.334340,-0.284661,-0.280468,-0.269438,-0.260415,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8,-0.933131,-0.492253,-0.517562,-0.535883,0.857224,-0.284661,-0.280468,-0.234053,-0.260415,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
9,-1.689961,-0.492253,-1.188316,1.760191,-0.334340,0.499944,-0.280468,-0.266784,0.310021,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0.045110,-0.492253,-0.891522,0.368631,-0.334340,-0.253485,3.204642,-0.266784,-0.255042,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,0.876615,4.184155,-0.747083,-0.048837,-0.334340,-0.180740,-0.280468,1.091109,1.016575,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12,-0.813278,-0.492253,-0.855907,0.994833,0.597246,-0.282712,-0.234944,-0.190707,-0.198626,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
13,-0.803196,-0.492253,-0.849971,0.090319,0.835559,-0.282063,-0.229886,-0.269438,-0.260415,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14,0.724278,0.443028,0.918920,0.090319,-0.334340,-0.204771,-0.280468,-0.268554,0.441661,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
15,-0.498896,0.443028,0.260038,-0.466305,0.776754,-0.283362,-0.196164,-0.269438,-0.260415,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
16,-0.671395,-0.492253,-0.125794,1.273145,-0.334340,-0.284661,-0.280468,-0.269438,-0.260415,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
17,1.478868,-0.492253,2.082353,-0.466305,-0.328150,-0.284661,-0.159071,-0.250861,0.276888,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
18,-1.055224,-0.492253,-1.079492,0.299053,-0.334340,-0.284661,-0.280468,-0.269438,-0.260415,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19,0.599571,-0.492253,1.352240,0.716521,-0.334340,-0.284661,-0.280468,-0.269438,-0.260415,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
20,1.380670,-0.492253,2.197113,-0.396727,-0.334340,-0.284661,-0.280468,-0.269438,0.360170,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
21,-1.107497,-0.492253,-0.663980,-0.535883,-0.334340,-0.284661,0.087096,-0.173014,4.504568,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
22,1.642779,-0.492253,-0.018948,-0.744617,-0.334340,-0.284011,-0.280468,0.277258,-0.241610,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
23,0.633922,-0.492253,-0.808420,2.038503,-0.334340,-0.284661,-0.280468,-0.269438,-0.260415,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24,0.500254,-0.492253,1.237479,-0.396727,-0.161022,0.484356,-0.039360,-0.267669,0.263455,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
25,-0.229320,-0.492253,0.260038,1.551457,-0.321960,-0.284661,0.066863,0.833685,-0.247878,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
26,0.316180,-0.492253,0.544960,-0.605461,-0.334340,-0.284661,-0.280468,-0.269438,-0.260415,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
27,-0.706119,0.443028,-0.331571,-1.579553,-0.334340,-0.284661,-0.280468,-0.269438,-0.260415,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
28,-0.265164,0.443028,0.267952,0.020741,-0.334340,-0.283362,0.651929,-0.230515,-0.260415,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
29,-0.119548,0.443028,0.202658,0.646943,-0.334340,0.149210,-0.138838,-0.033244,-0.260415,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30,-0.308475,-0.492253,-0.950881,-0.187993,-0.334340,-0.284661,-0.280468,-0.269438,-0.260415,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31,1.316823,0.443028,-0.125794,1.412301,-0.334340,-0.284661,-0.280468,-0.269438,-0.260415,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
32,-1.017887,-0.492253,-1.049813,0.716521,-0.334340,6.309786,-0.278782,-0.200438,4.273528,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
33,-1.718711,1.378310,-1.192274,0.020741,-0.334340,-0.284661,-0.280468,-0.269438,-0.260415,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
34,-0.715827,-0.492253,-0.990454,-0.118415,-0.334340,-0.284661,-0.280468,-0.269438,-0.260415,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35,1.130883,-0.492253,-0.614515,0.786099,-0.334340,-0.284661,-0.280468,-0.269438,-0.260415,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,-0.033672,-0.492253,-0.897458,0.577365,-0.334340,-0.284661,-0.280468,-0.269438,-0.260415,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37,0.427819,0.443028,-0.808420,-0.675039,-0.334340,-0.284661,-0.280468,-0.269438,-0.260415,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38,-1.450628,-0.492253,-0.881629,1.273145,-0.334340,-0.284661,-0.280468,-0.269438,-0.260415,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
39,-1.307625,-0.492253,-0.739168,1.829769,-0.182687,-0.254784,-0.280468,0.387835,-0.260415,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
40,-0.226333,0.443028,0.313461,0.090319,-0.334340,-0.284661,-0.280468,-0.269438,-0.260415,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
41,0.754895,-0.492253,0.950579,-0.814195,-0.334340,-0.284661,-0.280468,-0.269438,-0.260415,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
42,-0.192729,-0.492253,0.145278,-0.396727,-0.334340,-0.284661,0.544021,-0.265015,-0.013256,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
43,-1.585043,4.184155,-1.170509,0.299053,-0.334340,1.333262,-0.270352,0.768223,0.687925,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44,-0.049354,-0.492253,-0.899437,0.507787,-0.334340,0.373290,-0.278782,-0.255284,2.269387,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45,1.681237,-0.492253,-0.005098,1.481879,-0.334340,-0.284661,-0.280468,-0.269438,-0.260415,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
46,-1.647396,-0.492253,-1.105214,0.020741,1.061492,-0.284011,-0.049476,-0.269438,-0.260415,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
47,-1.556666,0.443028,-1.162594,0.925255,-0.334340,-0.284661,-0.280468,-0.269438,-0.260415,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48,-0.543328,-0.492253,0.109662,-0.327149,-0.334340,-0.280114,0.643499,-0.265900,-0.260415,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
49,1.677503,-0.492253,2.503800,-0.187993,-0.334340,-0.284661,-0.280468,-0.268554,-0.217431,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
50,-0.871524,-0.492253,-0.272212,0.577365,-0.303390,-0.284661,4.034189,-0.251746,-0.260415,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
51,0.995721,2.313591,-0.743126,0.507787,-0.205899,0.485655,-0.280468,1.641344,0.398676,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
52,-0.897287,-0.492253,-0.485904,1.273145,-0.334340,-0.284661,1.203275,-0.269438,-0.258624,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
53,-0.397339,-0.492253,-0.962753,-0.118415,0.050984,-0.284661,-0.170873,0.448874,-0.211163,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
54,0.405416,-0.492253,-0.766869,0.299053,-0.334340,2.554985,-0.280468,3.360163,-0.260415,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
55,0.686941,-0.492253,1.249351,-0.327149,1.609302,-0.283362,-0.266979,1.084032,-0.260415,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
56,-1.320693,2.313591,-1.071577,-0.675039,-0.334340,-0.284661,-0.280468,0.297604,-0.260415,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
57,1.230574,-0.492253,1.342346,-0.535883,-0.195066,-0.284661,1.097052,-0.269438,-0.260415,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
58,-1.578322,-0.492253,-1.075535,-0.744617,-0.334340,-0.284661,-0.280468,-0.269438,-0.260415,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
59,1.637552,-0.492253,1.694542,-0.675039,-0.334340,-0.284661,-0.280468,-0.269438,-0.260415,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
60,0.671632,1.378310,1.439299,-0.396727,1.573709,-0.284661,0.608092,-0.269438,-0.260415,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
61,-0.137097,-0.492253,0.548917,-0.118415,-0.325055,-0.284661,-0.280468,0.409951,0.761356,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
62,-1.212788,-0.492253,-0.780719,-1.857865,-0.334340,-0.284661,-0.280468,-0.269438,-0.260415,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
63,0.245986,-0.492253,-0.525477,0.438209,-0.280178,-0.284661,-0.256863,-0.269438,0.470317,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
64,-1.089575,-0.492253,-0.942967,0.020741,-0.334340,-0.284661,-0.280468,-0.269438,-0.260415,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
